measurement_id,date,subgroup_id,sample_number,part_number,feature_id,feature_name,measurement_type,nominal,lsl,usl,measured_value,unit,out_of_spec
SPC-MMB_HOLE_DIAMETER-090-4,2024-06-29,90,4,MMB-001,MMB_HOLE_DIAMETER,Motor Mount Hole Diameter,dimension,5.0,4.95,5.05,5.062,mm,True
SPC-MMB_HOLE_DIAMETER-090-5,2024-06-29,90,5,MMB-001,MMB_HOLE_DIAMETER,Motor Mount Hole Diameter,dimension,5.0,4.95,5.05,5.0309,mm,False
SPC-MMB_BRACKET_THICKNESS-001-1,2024-01-03,1,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9856,mm,False
SPC-MMB_BRACKET_THICKNESS-001-2,2024-01-03,1,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.987,mm,False
SPC-MMB_BRACKET_THICKNESS-001-3,2024-01-03,1,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9879,mm,False
SPC-MMB_BRACKET_THICKNESS-001-4,2024-01-03,1,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.99,mm,False
SPC-MMB_BRACKET_THICKNESS-001-5,2024-01-03,1,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0087,mm,False
SPC-MMB_BRACKET_THICKNESS-002-1,2024-01-05,2,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9787,mm,False
SPC-MMB_BRACKET_THICKNESS-002-2,2024-01-05,2,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9822,mm,False
SPC-MMB_BRACKET_THICKNESS-002-3,2024-01-05,2,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9802,mm,False
SPC-MMB_BRACKET_THICKNESS-002-4,2024-01-05,2,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0123,mm,False
SPC-MMB_BRACKET_THICKNESS-002-5,2024-01-05,2,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9984,mm,False
SPC-MMB_BRACKET_THICKNESS-003-1,2024-01-07,3,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.994,mm,False
SPC-MMB_BRACKET_THICKNESS-003-2,2024-01-07,3,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.979,mm,False
SPC-MMB_BRACKET_THICKNESS-003-3,2024-01-07,3,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9599,mm,False
SPC-MMB_BRACKET_THICKNESS-003-4,2024-01-07,3,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0408,mm,False
SPC-MMB_BRACKET_THICKNESS-003-5,2024-01-07,3,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9928,mm,False
SPC-MMB_BRACKET_THICKNESS-004-1,2024-01-09,4,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0678,mm,False
SPC-MMB_BRACKET_THICKNESS-004-2,2024-01-09,4,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0193,mm,False
SPC-MMB_BRACKET_THICKNESS-004-3,2024-01-09,4,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0457,mm,False
SPC-MMB_BRACKET_THICKNESS-004-4,2024-01-09,4,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0248,mm,False
SPC-MMB_BRACKET_THICKNESS-004-5,2024-01-09,4,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.004,mm,False
SPC-MMB_BRACKET_THICKNESS-005-1,2024-01-11,5,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9851,mm,False
SPC-MMB_BRACKET_THICKNESS-005-2,2024-01-11,5,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9756,mm,False
SPC-MMB_BRACKET_THICKNESS-005-3,2024-01-11,5,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.028,mm,False
SPC-MMB_BRACKET_THICKNESS-005-4,2024-01-11,5,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0066,mm,False
SPC-MMB_BRACKET_THICKNESS-005-5,2024-01-11,5,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0154,mm,False
SPC-MMB_BRACKET_THICKNESS-006-1,2024-01-13,6,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0204,mm,False
SPC-MMB_BRACKET_THICKNESS-006-2,2024-01-13,6,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0089,mm,False
SPC-MMB_BRACKET_THICKNESS-006-3,2024-01-13,6,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9882,mm,False
SPC-MMB_BRACKET_THICKNESS-006-4,2024-01-13,6,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0253,mm,False
SPC-MMB_BRACKET_THICKNESS-006-5,2024-01-13,6,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.995,mm,False
SPC-MMB_BRACKET_THICKNESS-007-1,2024-01-15,7,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0023,mm,False
SPC-MMB_BRACKET_THICKNESS-007-2,2024-01-15,7,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0179,mm,False
SPC-MMB_BRACKET_THICKNESS-007-3,2024-01-15,7,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9985,mm,False
SPC-MMB_BRACKET_THICKNESS-007-4,2024-01-15,7,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9546,mm,False
SPC-MMB_BRACKET_THICKNESS-007-5,2024-01-15,7,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.026,mm,False
SPC-MMB_BRACKET_THICKNESS-008-1,2024-01-17,8,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0314,mm,False
SPC-MMB_BRACKET_THICKNESS-008-2,2024-01-17,8,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9542,mm,False
SPC-MMB_BRACKET_THICKNESS-008-3,2024-01-17,8,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9739,mm,False
SPC-MMB_BRACKET_THICKNESS-008-4,2024-01-17,8,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0506,mm,False
SPC-MMB_BRACKET_THICKNESS-008-5,2024-01-17,8,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0058,mm,False
SPC-MMB_BRACKET_THICKNESS-009-1,2024-01-19,9,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0001,mm,False
SPC-MMB_BRACKET_THICKNESS-009-2,2024-01-19,9,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9893,mm,False
SPC-MMB_BRACKET_THICKNESS-009-3,2024-01-19,9,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9742,mm,False
SPC-MMB_BRACKET_THICKNESS-009-4,2024-01-19,9,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9951,mm,False
SPC-MMB_BRACKET_THICKNESS-009-5,2024-01-19,9,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0244,mm,False
SPC-MMB_BRACKET_THICKNESS-010-1,2024-01-21,10,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9996,mm,False
SPC-MMB_BRACKET_THICKNESS-010-2,2024-01-21,10,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0153,mm,False
SPC-MMB_BRACKET_THICKNESS-010-3,2024-01-21,10,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0441,mm,False
SPC-MMB_BRACKET_THICKNESS-010-4,2024-01-21,10,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9855,mm,False
SPC-MMB_BRACKET_THICKNESS-010-5,2024-01-21,10,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0076,mm,False
SPC-MMB_BRACKET_THICKNESS-011-1,2024-01-23,11,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0251,mm,False
SPC-MMB_BRACKET_THICKNESS-011-2,2024-01-23,11,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9767,mm,False
SPC-MMB_BRACKET_THICKNESS-011-3,2024-01-23,11,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0045,mm,False
SPC-MMB_BRACKET_THICKNESS-011-4,2024-01-23,11,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0468,mm,False
SPC-MMB_BRACKET_THICKNESS-011-5,2024-01-23,11,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9915,mm,False
SPC-MMB_BRACKET_THICKNESS-012-1,2024-01-25,12,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0267,mm,False
SPC-MMB_BRACKET_THICKNESS-012-2,2024-01-25,12,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9965,mm,False
SPC-MMB_BRACKET_THICKNESS-012-3,2024-01-25,12,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.045,mm,False
SPC-MMB_BRACKET_THICKNESS-012-4,2024-01-25,12,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9589,mm,False
SPC-MMB_BRACKET_THICKNESS-012-5,2024-01-25,12,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0016,mm,False
SPC-MMB_BRACKET_THICKNESS-013-1,2024-01-27,13,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.963,mm,False
SPC-MMB_BRACKET_THICKNESS-013-2,2024-01-27,13,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9825,mm,False
SPC-MMB_BRACKET_THICKNESS-013-3,2024-01-27,13,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9823,mm,False
SPC-MMB_BRACKET_THICKNESS-013-4,2024-01-27,13,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9933,mm,False
SPC-MMB_BRACKET_THICKNESS-013-5,2024-01-27,13,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9703,mm,False
SPC-MMB_BRACKET_THICKNESS-014-1,2024-01-29,14,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9982,mm,False
SPC-MMB_BRACKET_THICKNESS-014-2,2024-01-29,14,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0115,mm,False
SPC-MMB_BRACKET_THICKNESS-014-3,2024-01-29,14,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9617,mm,False
SPC-MMB_BRACKET_THICKNESS-014-4,2024-01-29,14,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9841,mm,False
SPC-MMB_BRACKET_THICKNESS-014-5,2024-01-29,14,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0635,mm,False
SPC-MMB_BRACKET_THICKNESS-015-1,2024-01-31,15,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0082,mm,False
SPC-MMB_BRACKET_THICKNESS-015-2,2024-01-31,15,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9546,mm,False
SPC-MMB_BRACKET_THICKNESS-015-3,2024-01-31,15,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.965,mm,False
SPC-MMB_BRACKET_THICKNESS-015-4,2024-01-31,15,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0056,mm,False
SPC-MMB_BRACKET_THICKNESS-015-5,2024-01-31,15,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0025,mm,False
SPC-MMB_BRACKET_THICKNESS-016-1,2024-02-02,16,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9853,mm,False
SPC-MMB_BRACKET_THICKNESS-016-2,2024-02-02,16,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0548,mm,False
SPC-MMB_BRACKET_THICKNESS-016-3,2024-02-02,16,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0655,mm,False
SPC-MMB_BRACKET_THICKNESS-016-4,2024-02-02,16,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9934,mm,False
SPC-MMB_BRACKET_THICKNESS-016-5,2024-02-02,16,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0218,mm,False
SPC-MMB_BRACKET_THICKNESS-017-1,2024-02-04,17,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0231,mm,False
SPC-MMB_BRACKET_THICKNESS-017-2,2024-02-04,17,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0264,mm,False
SPC-MMB_BRACKET_THICKNESS-017-3,2024-02-04,17,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.984,mm,False
SPC-MMB_BRACKET_THICKNESS-017-4,2024-02-04,17,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0485,mm,False
SPC-MMB_BRACKET_THICKNESS-017-5,2024-02-04,17,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9983,mm,False
SPC-MMB_BRACKET_THICKNESS-018-1,2024-02-06,18,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0105,mm,False
SPC-MMB_BRACKET_THICKNESS-018-2,2024-02-06,18,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0001,mm,False
SPC-MMB_BRACKET_THICKNESS-018-3,2024-02-06,18,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9965,mm,False
SPC-MMB_BRACKET_THICKNESS-018-4,2024-02-06,18,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.007,mm,False
SPC-MMB_BRACKET_THICKNESS-018-5,2024-02-06,18,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9704,mm,False
SPC-MMB_BRACKET_THICKNESS-019-1,2024-02-08,19,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9507,mm,False
SPC-MMB_BRACKET_THICKNESS-019-2,2024-02-08,19,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9947,mm,False
SPC-MMB_BRACKET_THICKNESS-019-3,2024-02-08,19,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.978,mm,False
SPC-MMB_BRACKET_THICKNESS-019-4,2024-02-08,19,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0137,mm,False
SPC-MMB_BRACKET_THICKNESS-019-5,2024-02-08,19,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0108,mm,False
SPC-MMB_BRACKET_THICKNESS-020-1,2024-02-10,20,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0003,mm,False
SPC-MMB_BRACKET_THICKNESS-020-2,2024-02-10,20,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.037,mm,False
SPC-MMB_BRACKET_THICKNESS-020-3,2024-02-10,20,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9998,mm,False
SPC-MMB_BRACKET_THICKNESS-020-4,2024-02-10,20,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9635,mm,False
SPC-MMB_BRACKET_THICKNESS-020-5,2024-02-10,20,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9944,mm,False
SPC-MMB_BRACKET_THICKNESS-021-1,2024-02-12,21,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0293,mm,False
SPC-MMB_BRACKET_THICKNESS-021-2,2024-02-12,21,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9529,mm,False
SPC-MMB_BRACKET_THICKNESS-021-3,2024-02-12,21,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9976,mm,False
SPC-MMB_BRACKET_THICKNESS-021-4,2024-02-12,21,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0144,mm,False
SPC-MMB_BRACKET_THICKNESS-021-5,2024-02-12,21,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0663,mm,False
SPC-MMB_BRACKET_THICKNESS-022-1,2024-02-14,22,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0302,mm,False
SPC-MMB_BRACKET_THICKNESS-022-2,2024-02-14,22,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0033,mm,False
SPC-MMB_BRACKET_THICKNESS-022-3,2024-02-14,22,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.013,mm,False
SPC-MMB_BRACKET_THICKNESS-022-4,2024-02-14,22,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9526,mm,False
SPC-MMB_BRACKET_THICKNESS-022-5,2024-02-14,22,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9738,mm,False
SPC-MMB_BRACKET_THICKNESS-023-1,2024-02-16,23,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0163,mm,False
SPC-MMB_BRACKET_THICKNESS-023-2,2024-02-16,23,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.004,mm,False
SPC-MMB_BRACKET_THICKNESS-023-3,2024-02-16,23,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0072,mm,False
SPC-MMB_BRACKET_THICKNESS-023-4,2024-02-16,23,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0009,mm,False
SPC-MMB_BRACKET_THICKNESS-023-5,2024-02-16,23,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9999,mm,False
SPC-MMB_BRACKET_THICKNESS-024-1,2024-02-18,24,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0026,mm,False
SPC-MMB_BRACKET_THICKNESS-024-2,2024-02-18,24,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9736,mm,False
SPC-MMB_BRACKET_THICKNESS-024-3,2024-02-18,24,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9943,mm,False
SPC-MMB_BRACKET_THICKNESS-024-4,2024-02-18,24,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9689,mm,False
SPC-MMB_BRACKET_THICKNESS-024-5,2024-02-18,24,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9845,mm,False
SPC-MMB_BRACKET_THICKNESS-025-1,2024-02-20,25,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0299,mm,False
SPC-MMB_BRACKET_THICKNESS-025-2,2024-02-20,25,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9955,mm,False
SPC-MMB_BRACKET_THICKNESS-025-3,2024-02-20,25,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0149,mm,False
SPC-MMB_BRACKET_THICKNESS-025-4,2024-02-20,25,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0029,mm,False
SPC-MMB_BRACKET_THICKNESS-025-5,2024-02-20,25,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9904,mm,False
SPC-MMB_BRACKET_THICKNESS-026-1,2024-02-22,26,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9748,mm,False
SPC-MMB_BRACKET_THICKNESS-026-2,2024-02-22,26,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.99,mm,False
SPC-MMB_BRACKET_THICKNESS-026-3,2024-02-22,26,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0046,mm,False
SPC-MMB_BRACKET_THICKNESS-026-4,2024-02-22,26,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0145,mm,False
SPC-MMB_BRACKET_THICKNESS-026-5,2024-02-22,26,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0031,mm,False
SPC-MMB_BRACKET_THICKNESS-027-1,2024-02-24,27,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0162,mm,False
SPC-MMB_BRACKET_THICKNESS-027-2,2024-02-24,27,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.962,mm,False
SPC-MMB_BRACKET_THICKNESS-027-3,2024-02-24,27,3,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0217,mm,False
SPC-MMB_BRACKET_THICKNESS-027-4,2024-02-24,27,4,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9718,mm,False
SPC-MMB_BRACKET_THICKNESS-027-5,2024-02-24,27,5,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0246,mm,False
SPC-MMB_BRACKET_THICKNESS-028-1,2024-02-26,28,1,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,6.0126,mm,False
SPC-MMB_BRACKET_THICKNESS-028-2,2024-02-26,28,2,MMB-001,MMB_BRACKET_THICKNESS,Motor Mount Bracket Thickness,dimension,6.0,5.9,6.1,5.9532,mm,False
